threshold,tp,fp,tn,fn,recall,specificity,precision,f1_score,model,processing,cycle,variant,dataset
0.82,1,12,3922,9,0.1,0.9969496695475343,0.07692307692307693,0.08695652173913043,faster_rcnn,plain,2,scratch,val
0.85,1,12,3922,9,0.1,0.9969496695475343,0.07692307692307693,0.08695652173913043,faster_rcnn,plain,2,scratch,val
0.89,1,11,3923,9,0.1,0.9972038637519065,0.08333333333333333,0.0909090909090909,faster_rcnn,plain,2,scratch,val
0.92,1,11,3923,9,0.1,0.9972038637519065,0.08333333333333333,0.0909090909090909,faster_rcnn,plain,2,scratch,val
0.95,0,9,3925,10,0.0,0.9977122521606507,0.0,0.0,faster_rcnn,plain,2,scratch,val
0.01,12,2712,4690,1,0.9230769230769231,0.6336125371521211,0.004405286343612335,0.00876872488125685,faster_rcnn,plain,3,pretrained,test
0.04,11,1092,6310,2,0.8461538461538461,0.8524723047824913,0.009972801450589302,0.01971326164874552,faster_rcnn,plain,3,pretrained,test
0.07,11,690,6712,2,0.8461538461538461,0.9067819508241016,0.015691868758915834,0.030812324929971987,faster_rcnn,plain,3,pretrained,test
0.11,11,479,6923,2,0.8461538461538461,0.9352877600648474,0.022448979591836733,0.043737574552683886,faster_rcnn,plain,3,pretrained,test
0.14,11,402,7000,2,0.8461538461538461,0.9456903539583896,0.026634382566585957,0.05164319248826292,faster_rcnn,plain,3,pretrained,test
0.17,11,341,7061,2,0.8461538461538461,0.953931369900027,0.03125,0.06027397260273973,faster_rcnn,plain,3,pretrained,test
0.2,11,300,7102,2,0.8461538461538461,0.9594704134017833,0.03536977491961415,0.06790123456790123,faster_rcnn,plain,3,pretrained,test
0.24,11,252,7150,2,0.8461538461538461,0.965955147257498,0.04182509505703422,0.07971014492753621,faster_rcnn,plain,3,pretrained,test
0.27,11,222,7180,2,0.8461538461538461,0.9700081059173197,0.04721030042918455,0.08943089430894309,faster_rcnn,plain,3,pretrained,test
0.3,11,195,7207,2,0.8461538461538461,0.9736557687111591,0.05339805825242718,0.10045662100456622,faster_rcnn,plain,3,pretrained,test
0.33,10,166,7236,3,0.7692307692307693,0.9775736287489868,0.056818181818181816,0.10582010582010581,faster_rcnn,plain,3,pretrained,test
0.37,10,141,7261,3,0.7692307692307693,0.9809510942988382,0.06622516556291391,0.12195121951219512,faster_rcnn,plain,3,pretrained,test
0.4,10,121,7281,3,0.7692307692307693,0.9836530667387192,0.07633587786259542,0.1388888888888889,faster_rcnn,plain,3,pretrained,test
0.43,10,111,7291,3,0.7692307692307693,0.9850040529586598,0.08264462809917356,0.14925373134328357,faster_rcnn,plain,3,pretrained,test
0.46,10,86,7316,3,0.7692307692307693,0.9883815185085112,0.10416666666666667,0.1834862385321101,faster_rcnn,plain,3,pretrained,test
0.5,9,57,7345,4,0.6923076923076923,0.9922993785463389,0.13636363636363635,0.22784810126582278,faster_rcnn,plain,3,pretrained,test
0.53,9,46,7356,4,0.6923076923076923,0.9937854633882734,0.16363636363636364,0.2647058823529412,faster_rcnn,plain,3,pretrained,test
0.56,9,34,7368,4,0.6923076923076923,0.9954066468522021,0.20930232558139536,0.32142857142857145,faster_rcnn,plain,3,pretrained,test
0.59,9,30,7372,4,0.6923076923076923,0.9959470413401783,0.23076923076923078,0.34615384615384615,faster_rcnn,plain,3,pretrained,test
0.63,9,18,7384,4,0.6923076923076923,0.997568224804107,0.3333333333333333,0.45,faster_rcnn,plain,3,pretrained,test
0.66,9,10,7392,4,0.6923076923076923,0.9986490137800594,0.47368421052631576,0.5625,faster_rcnn,plain,3,pretrained,test
0.69,9,8,7394,4,0.6923076923076923,0.9989192110240476,0.5294117647058824,0.5999999999999999,faster_rcnn,plain,3,pretrained,test
0.72,9,6,7396,4,0.6923076923076923,0.9991894082680357,0.6,0.6428571428571429,faster_rcnn,plain,3,pretrained,test
0.76,9,2,7400,4,0.6923076923076923,0.9997298027560119,0.8181818181818182,0.7500000000000001,faster_rcnn,plain,3,pretrained,test
0.79,9,1,7401,4,0.6923076923076923,0.999864901378006,0.9,0.7826086956521738,faster_rcnn,plain,3,pretrained,test
0.82,9,1,7401,4,0.6923076923076923,0.999864901378006,0.9,0.7826086956521738,faster_rcnn,plain,3,pretrained,test
0.85,9,0,7402,4,0.6923076923076923,1.0,1.0,0.8181818181818181,faster_rcnn,plain,3,pretrained,test
0.89,9,0,7402,4,0.6923076923076923,1.0,1.0,0.8181818181818181,faster_rcnn,plain,3,pretrained,test
0.92,9,0,7402,4,0.6923076923076923,1.0,1.0,0.8181818181818181,faster_rcnn,plain,3,pretrained,test
0.95,9,0,7402,4,0.6923076923076923,1.0,1.0,0.8181818181818181,faster_rcnn,plain,3,pretrained,test
0.01,10,1953,1981,0,1.0,0.50355871886121,0.005094243504839531,0.01013684744044602,faster_rcnn,plain,3,pretrained,val
0.04,1,434,3500,9,0.1,0.8896797153024911,0.0022988505747126436,0.0044943820224719105,faster_rcnn,plain,3,pretrained,val
0.07,1,201,3733,9,0.1,0.9489069649211997,0.0049504950495049506,0.009433962264150943,faster_rcnn,plain,3,pretrained,val
0.11,0,108,3826,10,0.0,0.9725470259278088,0.0,0.0,faster_rcnn,plain,3,pretrained,val
0.14,0,82,3852,10,0.0,0.9791560752414845,0.0,0.0,faster_rcnn,plain,3,pretrained,val
0.17,0,64,3870,10,0.0,0.983731570920183,0.0,0.0,faster_rcnn,plain,3,pretrained,val
0.2,0,52,3882,10,0.0,0.9867819013726487,0.0,0.0,faster_rcnn,plain,3,pretrained,val
0.24,0,38,3896,10,0.0,0.9903406202338587,0.0,0.0,faster_rcnn,plain,3,pretrained,val
0.27,0,33,3901,10,0.0,0.9916115912557194,0.0,0.0,faster_rcnn,plain,3,pretrained,val
0.3,0,26,3908,10,0.0,0.9933909506863243,0.0,0.0,faster_rcnn,plain,3,pretrained,val
0.33,0,22,3912,10,0.0,0.9944077275038129,0.0,0.0,faster_rcnn,plain,3,pretrained,val
0.37,0,17,3917,10,0.0,0.9956786985256736,0.0,0.0,faster_rcnn,plain,3,pretrained,val
0.4,0,12,3922,10,0.0,0.9969496695475343,0.0,0.0,faster_rcnn,plain,3,pretrained,val
0.43,0,11,3923,10,0.0,0.9972038637519065,0.0,0.0,faster_rcnn,plain,3,pretrained,val
0.46,0,10,3924,10,0.0,0.9974580579562786,0.0,0.0,faster_rcnn,plain,3,pretrained,val
0.5,0,8,3926,10,0.0,0.9979664463650229,0.0,0.0,faster_rcnn,plain,3,pretrained,val
0.53,0,8,3926,10,0.0,0.9979664463650229,0.0,0.0,faster_rcnn,plain,3,pretrained,val
0.56,0,7,3927,10,0.0,0.998220640569395,0.0,0.0,faster_rcnn,plain,3,pretrained,val
0.59,0,7,3927,10,0.0,0.998220640569395,0.0,0.0,faster_rcnn,plain,3,pretrained,val
0.63,0,5,3929,10,0.0,0.9987290289781393,0.0,0.0,faster_rcnn,plain,3,pretrained,val
0.66,0,4,3930,10,0.0,0.9989832231825114,0.0,0.0,faster_rcnn,plain,3,pretrained,val
0.69,0,3,3931,10,0.0,0.9992374173868835,0.0,0.0,faster_rcnn,plain,3,pretrained,val
0.72,0,3,3931,10,0.0,0.9992374173868835,0.0,0.0,faster_rcnn,plain,3,pretrained,val
0.76,0,2,3932,10,0.0,0.9994916115912558,0.0,0.0,faster_rcnn,plain,3,pretrained,val
0.79,0,2,3932,10,0.0,0.9994916115912558,0.0,0.0,faster_rcnn,plain,3,pretrained,val
0.82,0,2,3932,10,0.0,0.9994916115912558,0.0,0.0,faster_rcnn,plain,3,pretrained,val
0.85,0,1,3933,10,0.0,0.9997458057956279,0.0,0.0,faster_rcnn,plain,3,pretrained,val
0.89,0,0,3934,10,0.0,1.0,0.0,0.0,faster_rcnn,plain,3,pretrained,val
0.92,0,0,3934,10,0.0,1.0,0.0,0.0,faster_rcnn,plain,3,pretrained,val
0.95,0,0,3934,10,0.0,1.0,0.0,0.0,faster_rcnn,plain,3,pretrained,val
0.01,13,3778,3624,0,1.0,0.4895974061064577,0.0034291743603270903,0.0068349106203995785,faster_rcnn,plain,3,scratch,test
0.04,13,2210,5192,0,1.0,0.701432045393137,0.005847953216374269,0.011627906976744186,faster_rcnn,plain,3,scratch,test
0.07,13,1709,5693,0,1.0,0.7691164550121589,0.007549361207897794,0.014985590778097984,faster_rcnn,plain,3,scratch,test
0.11,12,1275,6127,1,0.9230769230769231,0.8277492569575791,0.009324009324009324,0.018461538461538463,faster_rcnn,plain,3,scratch,test
0.14,12,1040,6362,1,0.9230769230769231,0.8594974331261821,0.011406844106463879,0.022535211267605635,faster_rcnn,plain,3,scratch,test
0.17,12,864,6538,1,0.9230769230769231,0.8832747905971359,0.0136986301369863,0.026996625421822268,faster_rcnn,plain,3,scratch,test
0.2,12,729,6673,1,0.9230769230769231,0.9015131045663334,0.016194331983805668,0.03183023872679045,faster_rcnn,plain,3,scratch,test
0.24,12,552,6850,1,0.9230769230769231,0.9254255606592813,0.02127659574468085,0.04159445407279029,faster_rcnn,plain,3,scratch,test
0.27,12,442,6960,1,0.9230769230769231,0.9402864090786274,0.02643171806167401,0.051391862955032126,faster_rcnn,plain,3,scratch,test
0.3,12,349,7053,1,0.9230769230769231,0.9528505809240746,0.0332409972299169,0.06417112299465241,faster_rcnn,plain,3,scratch,test
0.33,12,286,7116,1,0.9230769230769231,0.9613617941097001,0.040268456375838924,0.07717041800643086,faster_rcnn,plain,3,scratch,test
0.37,12,227,7175,1,0.9230769230769231,0.9693326128073494,0.0502092050209205,0.09523809523809523,faster_rcnn,plain,3,scratch,test
0.4,12,198,7204,1,0.9230769230769231,0.973250472845177,0.05714285714285714,0.10762331838565022,faster_rcnn,plain,3,scratch,test
0.43,12,168,7234,1,0.9230769230769231,0.9773034315049987,0.06666666666666667,0.12435233160621761,faster_rcnn,plain,3,scratch,test
0.46,11,137,7265,2,0.8461538461538461,0.9814914887868144,0.07432432432432433,0.13664596273291926,faster_rcnn,plain,3,scratch,test
0.5,11,104,7298,2,0.8461538461538461,0.9859497433126182,0.09565217391304348,0.171875,faster_rcnn,plain,3,scratch,test
0.53,11,77,7325,2,0.8461538461538461,0.9895974061064577,0.125,0.21782178217821782,faster_rcnn,plain,3,scratch,test
0.56,11,57,7345,2,0.8461538461538461,0.9922993785463389,0.16176470588235295,0.271604938271605,faster_rcnn,plain,3,scratch,test
0.59,11,39,7363,2,0.8461538461538461,0.9947311537422319,0.22,0.3492063492063492,faster_rcnn,plain,3,scratch,test
0.63,11,26,7376,2,0.8461538461538461,0.9964874358281546,0.2972972972972973,0.44000000000000006,faster_rcnn,plain,3,scratch,test
0.66,11,17,7385,2,0.8461538461538461,0.997703323426101,0.39285714285714285,0.5365853658536585,faster_rcnn,plain,3,scratch,test
0.69,11,10,7392,2,0.8461538461538461,0.9986490137800594,0.5238095238095238,0.6470588235294118,faster_rcnn,plain,3,scratch,test
0.72,11,5,7397,2,0.8461538461538461,0.9993245068900297,0.6875,0.7586206896551724,faster_rcnn,plain,3,scratch,test
0.76,11,5,7397,2,0.8461538461538461,0.9993245068900297,0.6875,0.7586206896551724,faster_rcnn,plain,3,scratch,test
0.79,10,3,7399,3,0.7692307692307693,0.9995947041340179,0.7692307692307693,0.7692307692307693,faster_rcnn,plain,3,scratch,test
0.82,9,3,7399,4,0.6923076923076923,0.9995947041340179,0.75,0.7199999999999999,faster_rcnn,plain,3,scratch,test
0.85,9,2,7400,4,0.6923076923076923,0.9997298027560119,0.8181818181818182,0.7500000000000001,faster_rcnn,plain,3,scratch,test
0.89,7,0,7402,6,0.5384615384615384,1.0,1.0,0.7000000000000001,faster_rcnn,plain,3,scratch,test
0.92,5,0,7402,8,0.38461538461538464,1.0,1.0,0.5555555555555556,faster_rcnn,plain,3,scratch,test
0.95,5,0,7402,8,0.38461538461538464,1.0,1.0,0.5555555555555556,faster_rcnn,plain,3,scratch,test
0.01,10,1133,2801,0,1.0,0.711997966446365,0.008748906386701663,0.017346053772766698,faster_rcnn,plain,3,scratch,val
0.04,9,506,3428,1,0.9,0.871377732587697,0.017475728155339806,0.03428571428571429,faster_rcnn,plain,3,scratch,val
0.07,7,332,3602,3,0.7,0.9156075241484494,0.02064896755162242,0.040114613180515755,faster_rcnn,plain,3,scratch,val
0.11,7,225,3709,3,0.7,0.9428063040162684,0.03017241379310345,0.057851239669421496,faster_rcnn,plain,3,scratch,val
0.14,7,191,3743,3,0.7,0.9514489069649212,0.03535353535353535,0.0673076923076923,faster_rcnn,plain,3,scratch,val
0.17,6,165,3769,4,0.6,0.9580579562785968,0.03508771929824561,0.06629834254143646,faster_rcnn,plain,3,scratch,val
0.2,6,146,3788,4,0.6,0.9628876461616676,0.039473684210526314,0.07407407407407407,faster_rcnn,plain,3,scratch,val
0.24,6,129,3805,4,0.6,0.9672089476359939,0.044444444444444446,0.08275862068965519,faster_rcnn,plain,3,scratch,val
0.27,6,120,3814,4,0.6,0.9694966954753431,0.047619047619047616,0.08823529411764705,faster_rcnn,plain,3,scratch,val
0.3,6,112,3822,4,0.6,0.9715302491103203,0.05084745762711865,0.09375000000000001,faster_rcnn,plain,3,scratch,val
0.33,6,100,3834,4,0.6,0.974580579562786,0.05660377358490566,0.10344827586206896,faster_rcnn,plain,3,scratch,val
0.37,5,91,3843,5,0.5,0.9768683274021353,0.052083333333333336,0.09433962264150943,faster_rcnn,plain,3,scratch,val
0.4,5,85,3849,5,0.5,0.9783934926283681,0.05555555555555555,0.09999999999999999,faster_rcnn,plain,3,scratch,val
0.43,5,82,3852,5,0.5,0.9791560752414845,0.05747126436781609,0.10309278350515463,faster_rcnn,plain,3,scratch,val
0.46,5,78,3856,5,0.5,0.9801728520589731,0.060240963855421686,0.10752688172043011,faster_rcnn,plain,3,scratch,val
0.5,4,66,3868,6,0.4,0.9832231825114387,0.05714285714285714,0.09999999999999999,faster_rcnn,plain,3,scratch,val
0.53,4,61,3873,6,0.4,0.9844941535332994,0.06153846153846154,0.10666666666666667,faster_rcnn,plain,3,scratch,val
0.56,4,54,3880,6,0.4,0.9862735129639044,0.06896551724137931,0.1176470588235294,faster_rcnn,plain,3,scratch,val
0.59,4,48,3886,6,0.4,0.9877986781901372,0.07692307692307693,0.12903225806451613,faster_rcnn,plain,3,scratch,val
0.63,3,42,3892,7,0.3,0.9893238434163701,0.06666666666666667,0.1090909090909091,faster_rcnn,plain,3,scratch,val
0.66,2,36,3898,8,0.2,0.990849008642603,0.05263157894736842,0.08333333333333333,faster_rcnn,plain,3,scratch,val
0.69,1,30,3904,9,0.1,0.9923741738688358,0.03225806451612903,0.04878048780487805,faster_rcnn,plain,3,scratch,val
0.72,1,23,3911,9,0.1,0.9941535332994408,0.041666666666666664,0.058823529411764705,faster_rcnn,plain,3,scratch,val
0.76,1,20,3914,9,0.1,0.9949161159125572,0.047619047619047616,0.06451612903225806,faster_rcnn,plain,3,scratch,val
0.79,1,17,3917,9,0.1,0.9956786985256736,0.05555555555555555,0.07142857142857142,faster_rcnn,plain,3,scratch,val
0.82,1,15,3919,9,0.1,0.9961870869344179,0.0625,0.07692307692307693,faster_rcnn,plain,3,scratch,val
0.85,1,12,3922,9,0.1,0.9969496695475343,0.07692307692307693,0.08695652173913043,faster_rcnn,plain,3,scratch,val
0.89,1,12,3922,9,0.1,0.9969496695475343,0.07692307692307693,0.08695652173913043,faster_rcnn,plain,3,scratch,val
0.92,1,12,3922,9,0.1,0.9969496695475343,0.07692307692307693,0.08695652173913043,faster_rcnn,plain,3,scratch,val
0.95,1,11,3923,9,0.1,0.9972038637519065,0.08333333333333333,0.0909090909090909,faster_rcnn,plain,3,scratch,val
0.01,11,386,7016,2,0.8461538461538461,0.9478519319102945,0.027707808564231738,0.05365853658536586,faster_rcnn,plain,4,pretrained,test
0.04,10,213,7189,3,0.7692307692307693,0.9712239935152661,0.04484304932735426,0.0847457627118644,faster_rcnn,plain,4,pretrained,test
0.07,10,179,7223,3,0.7692307692307693,0.9758173466630641,0.05291005291005291,0.099009900990099,faster_rcnn,plain,4,pretrained,test
0.11,10,155,7247,3,0.7692307692307693,0.9790597135909214,0.06060606060606061,0.11235955056179775,faster_rcnn,plain,4,pretrained,test
0.14,10,138,7264,3,0.7692307692307693,0.9813563901648203,0.06756756756756757,0.12422360248447205,faster_rcnn,plain,4,pretrained,test
0.17,10,131,7271,3,0.7692307692307693,0.9823020805187787,0.07092198581560284,0.12987012987012989,faster_rcnn,plain,4,pretrained,test
0.2,10,114,7288,3,0.7692307692307693,0.9845987570926776,0.08064516129032258,0.145985401459854,faster_rcnn,plain,4,pretrained,test
0.24,10,96,7306,3,0.7692307692307693,0.9870305322885706,0.09433962264150944,0.16806722689075632,faster_rcnn,plain,4,pretrained,test
0.27,10,83,7319,3,0.7692307692307693,0.9887868143744933,0.10752688172043011,0.18867924528301885,faster_rcnn,plain,4,pretrained,test
0.3,10,71,7331,3,0.7692307692307693,0.990407997838422,0.12345679012345678,0.2127659574468085,faster_rcnn,plain,4,pretrained,test
0.33,10,67,7335,3,0.7692307692307693,0.9909483923263983,0.12987012987012986,0.2222222222222222,faster_rcnn,plain,4,pretrained,test
0.37,10,56,7346,3,0.7692307692307693,0.9924344771683329,0.15151515151515152,0.25316455696202533,faster_rcnn,plain,4,pretrained,test
0.4,10,50,7352,3,0.7692307692307693,0.9932450689002972,0.16666666666666666,0.273972602739726,faster_rcnn,plain,4,pretrained,test
0.43,10,40,7362,3,0.7692307692307693,0.9945960551202377,0.2,0.31746031746031744,faster_rcnn,plain,4,pretrained,test
0.46,10,32,7370,3,0.7692307692307693,0.9956768440961902,0.23809523809523808,0.36363636363636365,faster_rcnn,plain,4,pretrained,test
0.5,10,24,7378,3,0.7692307692307693,0.9967576330721427,0.29411764705882354,0.4255319148936171,faster_rcnn,plain,4,pretrained,test
0.53,10,21,7381,3,0.7692307692307693,0.9971629289381249,0.3225806451612903,0.45454545454545453,faster_rcnn,plain,4,pretrained,test
0.56,10,16,7386,3,0.7692307692307693,0.9978384220480951,0.38461538461538464,0.5128205128205128,faster_rcnn,plain,4,pretrained,test
0.59,10,14,7388,3,0.7692307692307693,0.9981086192920832,0.4166666666666667,0.5405405405405406,faster_rcnn,plain,4,pretrained,test
0.63,10,11,7391,3,0.7692307692307693,0.9985139151580654,0.47619047619047616,0.588235294117647,faster_rcnn,plain,4,pretrained,test
0.66,10,9,7393,3,0.7692307692307693,0.9987841124020534,0.5263157894736842,0.625,faster_rcnn,plain,4,pretrained,test
0.69,10,5,7397,3,0.7692307692307693,0.9993245068900297,0.6666666666666666,0.7142857142857142,faster_rcnn,plain,4,pretrained,test
0.72,10,4,7398,3,0.7692307692307693,0.9994596055120237,0.7142857142857143,0.7407407407407408,faster_rcnn,plain,4,pretrained,test
0.76,9,3,7399,4,0.6923076923076923,0.9995947041340179,0.75,0.7199999999999999,faster_rcnn,plain,4,pretrained,test
0.79,9,3,7399,4,0.6923076923076923,0.9995947041340179,0.75,0.7199999999999999,faster_rcnn,plain,4,pretrained,test
0.82,9,2,7400,4,0.6923076923076923,0.9997298027560119,0.8181818181818182,0.7500000000000001,faster_rcnn,plain,4,pretrained,test
0.85,9,2,7400,4,0.6923076923076923,0.9997298027560119,0.8181818181818182,0.7500000000000001,faster_rcnn,plain,4,pretrained,test
0.89,7,1,7401,6,0.5384615384615384,0.999864901378006,0.875,0.6666666666666667,faster_rcnn,plain,4,pretrained,test
0.92,7,0,7402,6,0.5384615384615384,1.0,1.0,0.7000000000000001,faster_rcnn,plain,4,pretrained,test
0.95,7,0,7402,6,0.5384615384615384,1.0,1.0,0.7000000000000001,faster_rcnn,plain,4,pretrained,test
0.01,1,659,3275,9,0.1,0.8324860193187595,0.0015151515151515152,0.0029850746268656717,faster_rcnn,plain,4,pretrained,val
0.04,0,446,3488,10,0.0,0.8866293848500254,0.0,0.0,faster_rcnn,plain,4,pretrained,val
0.07,0,406,3528,10,0.0,0.896797153024911,0.0,0.0,faster_rcnn,plain,4,pretrained,val
0.11,0,314,3620,10,0.0,0.9201830198271479,0.0,0.0,faster_rcnn,plain,4,pretrained,val
0.14,0,230,3704,10,0.0,0.9415353329944077,0.0,0.0,faster_rcnn,plain,4,pretrained,val
0.17,0,168,3766,10,0.0,0.9572953736654805,0.0,0.0,faster_rcnn,plain,4,pretrained,val
0.2,0,125,3809,10,0.0,0.9682257244534824,0.0,0.0,faster_rcnn,plain,4,pretrained,val
0.24,0,84,3850,10,0.0,0.9786476868327402,0.0,0.0,faster_rcnn,plain,4,pretrained,val
0.27,0,55,3879,10,0.0,0.9860193187595323,0.0,0.0,faster_rcnn,plain,4,pretrained,val
0.3,0,44,3890,10,0.0,0.9888154550076258,0.0,0.0,faster_rcnn,plain,4,pretrained,val
0.33,0,29,3905,10,0.0,0.992628368073208,0.0,0.0,faster_rcnn,plain,4,pretrained,val
0.37,0,19,3915,10,0.0,0.9951703101169294,0.0,0.0,faster_rcnn,plain,4,pretrained,val
0.4,0,15,3919,10,0.0,0.9961870869344179,0.0,0.0,faster_rcnn,plain,4,pretrained,val
0.43,0,14,3920,10,0.0,0.99644128113879,0.0,0.0,faster_rcnn,plain,4,pretrained,val
0.46,0,13,3921,10,0.0,0.9966954753431622,0.0,0.0,faster_rcnn,plain,4,pretrained,val
0.5,0,11,3923,10,0.0,0.9972038637519065,0.0,0.0,faster_rcnn,plain,4,pretrained,val
0.53,0,11,3923,10,0.0,0.9972038637519065,0.0,0.0,faster_rcnn,plain,4,pretrained,val
0.56,0,10,3924,10,0.0,0.9974580579562786,0.0,0.0,faster_rcnn,plain,4,pretrained,val
0.59,0,9,3925,10,0.0,0.9977122521606507,0.0,0.0,faster_rcnn,plain,4,pretrained,val
0.63,0,9,3925,10,0.0,0.9977122521606507,0.0,0.0,faster_rcnn,plain,4,pretrained,val
0.66,0,9,3925,10,0.0,0.9977122521606507,0.0,0.0,faster_rcnn,plain,4,pretrained,val
0.69,0,9,3925,10,0.0,0.9977122521606507,0.0,0.0,faster_rcnn,plain,4,pretrained,val
0.72,0,8,3926,10,0.0,0.9979664463650229,0.0,0.0,faster_rcnn,plain,4,pretrained,val
0.76,0,6,3928,10,0.0,0.9984748347737672,0.0,0.0,faster_rcnn,plain,4,pretrained,val
0.79,0,6,3928,10,0.0,0.9984748347737672,0.0,0.0,faster_rcnn,plain,4,pretrained,val
0.82,0,5,3929,10,0.0,0.9987290289781393,0.0,0.0,faster_rcnn,plain,4,pretrained,val
0.85,0,5,3929,10,0.0,0.9987290289781393,0.0,0.0,faster_rcnn,plain,4,pretrained,val
0.89,0,3,3931,10,0.0,0.9992374173868835,0.0,0.0,faster_rcnn,plain,4,pretrained,val
0.92,0,3,3931,10,0.0,0.9992374173868835,0.0,0.0,faster_rcnn,plain,4,pretrained,val
0.95,0,2,3932,10,0.0,0.9994916115912558,0.0,0.0,faster_rcnn,plain,4,pretrained,val
0.01,11,218,7184,2,0.8461538461538461,0.9705485004052958,0.048034934497816595,0.09090909090909091,faster_rcnn,plain,4,scratch,test
0.04,11,90,7312,2,0.8461538461538461,0.987841124020535,0.10891089108910891,0.1929824561403509,faster_rcnn,plain,4,scratch,test
0.07,11,54,7348,2,0.8461538461538461,0.992704674412321,0.16923076923076924,0.28205128205128205,faster_rcnn,plain,4,scratch,test
0.11,11,35,7367,2,0.8461538461538461,0.995271548230208,0.2391304347826087,0.3728813559322034,faster_rcnn,plain,4,scratch,test
0.14,11,23,7379,2,0.8461538461538461,0.9968927316941367,0.3235294117647059,0.46808510638297873,faster_rcnn,plain,4,scratch,test
0.17,11,19,7383,2,0.8461538461538461,0.997433126182113,0.36666666666666664,0.5116279069767441,faster_rcnn,plain,4,scratch,test
0.2,11,14,7388,2,0.8461538461538461,0.9981086192920832,0.44,0.5789473684210525,faster_rcnn,plain,4,scratch,test
0.24,11,8,7394,2,0.8461538461538461,0.9989192110240476,0.5789473684210527,0.6875,faster_rcnn,plain,4,scratch,test
0.27,11,6,7396,2,0.8461538461538461,0.9991894082680357,0.6470588235294118,0.7333333333333334,faster_rcnn,plain,4,scratch,test
0.3,11,5,7397,2,0.8461538461538461,0.9993245068900297,0.6875,0.7586206896551724,faster_rcnn,plain,4,scratch,test
0.33,11,4,7398,2,0.8461538461538461,0.9994596055120237,0.7333333333333333,0.7857142857142856,faster_rcnn,plain,4,scratch,test
0.37,10,2,7400,3,0.7692307692307693,0.9997298027560119,0.8333333333333334,0.8,faster_rcnn,plain,4,scratch,test
0.4,10,1,7401,3,0.7692307692307693,0.999864901378006,0.9090909090909091,0.8333333333333333,faster_rcnn,plain,4,scratch,test
0.43,10,1,7401,3,0.7692307692307693,0.999864901378006,0.9090909090909091,0.8333333333333333,faster_rcnn,plain,4,scratch,test
0.46,10,1,7401,3,0.7692307692307693,0.999864901378006,0.9090909090909091,0.8333333333333333,faster_rcnn,plain,4,scratch,test
0.5,10,1,7401,3,0.7692307692307693,0.999864901378006,0.9090909090909091,0.8333333333333333,faster_rcnn,plain,4,scratch,test
0.53,10,1,7401,3,0.7692307692307693,0.999864901378006,0.9090909090909091,0.8333333333333333,faster_rcnn,plain,4,scratch,test
0.56,10,1,7401,3,0.7692307692307693,0.999864901378006,0.9090909090909091,0.8333333333333333,faster_rcnn,plain,4,scratch,test
0.59,10,1,7401,3,0.7692307692307693,0.999864901378006,0.9090909090909091,0.8333333333333333,faster_rcnn,plain,4,scratch,test
0.63,10,1,7401,3,0.7692307692307693,0.999864901378006,0.9090909090909091,0.8333333333333333,faster_rcnn,plain,4,scratch,test
0.66,10,1,7401,3,0.7692307692307693,0.999864901378006,0.9090909090909091,0.8333333333333333,faster_rcnn,plain,4,scratch,test
0.69,10,1,7401,3,0.7692307692307693,0.999864901378006,0.9090909090909091,0.8333333333333333,faster_rcnn,plain,4,scratch,test
0.72,10,1,7401,3,0.7692307692307693,0.999864901378006,0.9090909090909091,0.8333333333333333,faster_rcnn,plain,4,scratch,test
0.76,10,1,7401,3,0.7692307692307693,0.999864901378006,0.9090909090909091,0.8333333333333333,faster_rcnn,plain,4,scratch,test
0.79,9,1,7401,4,0.6923076923076923,0.999864901378006,0.9,0.7826086956521738,faster_rcnn,plain,4,scratch,test
0.82,9,1,7401,4,0.6923076923076923,0.999864901378006,0.9,0.7826086956521738,faster_rcnn,plain,4,scratch,test
0.85,9,0,7402,4,0.6923076923076923,1.0,1.0,0.8181818181818181,faster_rcnn,plain,4,scratch,test
0.89,7,0,7402,6,0.5384615384615384,1.0,1.0,0.7000000000000001,faster_rcnn,plain,4,scratch,test
0.92,7,0,7402,6,0.5384615384615384,1.0,1.0,0.7000000000000001,faster_rcnn,plain,4,scratch,test
0.95,7,0,7402,6,0.5384615384615384,1.0,1.0,0.7000000000000001,faster_rcnn,plain,4,scratch,test
0.01,8,421,3513,2,0.8,0.892984239959329,0.018648018648018648,0.03644646924829157,faster_rcnn,plain,4,scratch,val
0.04,7,88,3846,3,0.7,0.9776309100152516,0.07368421052631578,0.1333333333333333,faster_rcnn,plain,4,scratch,val
0.07,7,41,3893,3,0.7,0.9895780376207423,0.14583333333333334,0.2413793103448276,faster_rcnn,plain,4,scratch,val
0.11,6,21,3913,4,0.6,0.994661921708185,0.2222222222222222,0.32432432432432434,faster_rcnn,plain,4,scratch,val
0.14,5,17,3917,5,0.5,0.9956786985256736,0.22727272727272727,0.3125,faster_rcnn,plain,4,scratch,val
0.17,5,15,3919,5,0.5,0.9961870869344179,0.25,0.3333333333333333,faster_rcnn,plain,4,scratch,val
0.2,5,14,3920,5,0.5,0.99644128113879,0.2631578947368421,0.3448275862068966,faster_rcnn,plain,4,scratch,val
0.24,4,12,3922,6,0.4,0.9969496695475343,0.25,0.3076923076923077,faster_rcnn,plain,4,scratch,val
0.27,4,12,3922,6,0.4,0.9969496695475343,0.25,0.3076923076923077,faster_rcnn,plain,4,scratch,val
